"autor"	"chunkid"	"und"	"der"	"die"	"in"	"das"	"ich"	"sie"	"den"	"zu"	"nicht"	"er"	"es"	"sich"	"von"	"dem"	"mit"	"auf"	"ein"	"so"	"aber"	"war"	"ist"	"auch"	"wie"	"als"	"an"	"was"	"daß"	"noch"	"eine"	"wenn"	"hatte"	"du"	"des"	"aus"	"mir"	"im"	"wir"	"doch"	"nach"	"da"	"nur"	"um"	"ihr"	"hat"	"einen"	"für"	"man"	"wieder"	"ihm"	"sein"	"haben"	"mich"	"ja"	"über"	"vor"	"einem"	"oder"	"nun"	"denn"	"immer"	"ihn"	"dann"	"alles"	"bei"	"habe"	"sagte"	"frau"	"am"	"hier"	"mehr"	"schon"	"uns"	"seine"	"einer"	"jetzt"	"ganz"	"herr"	"s"	"nichts"	"sind"	"durch"	"seiner"	"sehr"	"wohl"	"unter"	"kann"	"dieser"	"bis"	"meine"	"wird"	"sei"	"seinen"	"mein"	"zum"	"seinem"	"werden"	"recht"	"wo"	"waren"	"alten"	"ihre"	"dir"	"diese"	"alte"	"gut"	"alle"	"sagen"	"will"	"ihnen"	"sah"	"dich"	"zeit"	"hin"	"etwas"	"hand"	"bin"	"diesem"	"weil"	"vom"	"welt"	"ihrer"	"kam"	"her"	"leben"	"wurde"	"weiß"	"mutter"	"gewesen"	"hätte"	"muß"	"konnte"	"ob"	"viel"	"ihren"	"können"	"lassen"	"gar"	"ohne"	"gegen"	"erst"	"ging"	"während"	"einmal"	"selbst"	"soll"	"ihrem"	"stand"	"eben"	"bloß"	"vielleicht"	"machen"	"mann"	"zur"	"wollen"	"heute"	"keine"	"eigentlich"	"wäre"	"kind"	"hatten"	"kein"	"wer"	"liebe"	"herrn"	"dazu"	"hause"	"weiter"	"mal"	"welche"	"gleich"	"lieber"	"nahm"	"andern"	"sehen"	"gott"	"wollte"	"freilich"	"zwischen"	"wissen"	"nein"	"tage"	"tag"	"dabei"	"beiden"	"davon"	"lange"	"selber"	"hast"	"zwei"	"also"	"wort"	"o"	"weg"	"würde"	"fort"	"junge"	"diesen"	"sondern"	"guten"
"Fontane"	31	52	22	16	17	11	16	10	16	14	12	21	10	12	10	5	7	11	8	7	8	7	3	2	10	9	5	3	2	10	7	1	2	0	1	4	3	4	1	2	3	2	1	4	1	3	1	4	3	2	3	3	2	8	3	2	3	0	6	8	0	0	2	1	2	1	1	2	4	0	2	3	5	2	1	2	1	0	5	3	1	1	0	0	0	0	1	0	1	1	6	1	4	0	3	1	1	0	0	2	1	0	1	0	3	1	0	0	1	4	2	7	0	1	2	6	1	1	2	1	1	2	1	3	1	0	0	2	0	1	0	2	0	1	1	0	0	2	0	2	1	2	2	1	1	2	1	0	0	2	0	1	0	0	1	1	0	0	0	2	0	2	0	1	0	0	0	0	0	2	0	1	0	1	0	1	1	0	0	0	0	1	3	2	1	0	1	1	0	0	0	1	0	0	1	1	3	0	0	2	1
"Fontane"	32	45	23	26	15	10	18	16	14	14	21	22	3	14	8	5	6	10	3	9	9	10	5	7	5	7	3	5	6	7	8	4	3	0	2	2	6	4	1	4	8	3	4	5	3	0	4	1	2	5	6	2	2	2	1	2	5	2	3	1	2	3	3	2	2	1	1	0	2	2	1	1	3	0	4	2	0	0	0	0	3	4	3	3	0	0	1	0	2	2	0	0	0	3	3	1	0	0	1	2	3	0	1	1	1	0	0	1	1	3	0	0	0	0	6	0	0	2	0	1	1	0	0	0	2	2	1	0	0	1	0	2	1	3	1	0	1	0	2	0	0	1	2	3	2	3	0	0	2	1	0	1	1	0	1	1	0	2	1	3	0	1	3	1	0	0	0	0	0	1	0	1	0	1	0	0	0	2	1	0	1	0	1	0	1	1	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0
"Fontane"	33	53	23	18	19	11	11	13	11	10	11	15	8	19	5	6	9	5	13	11	7	8	4	14	5	9	6	4	6	8	8	4	4	0	1	5	1	3	1	1	3	6	0	2	0	0	6	7	3	4	1	8	2	2	0	5	3	3	1	3	2	2	1	4	2	1	4	1	3	1	3	1	2	0	1	3	1	1	0	3	2	3	1	3	2	1	2	0	0	3	0	4	5	2	1	0	0	1	1	2	1	0	0	0	1	2	1	0	0	0	0	4	0	1	2	0	0	0	3	0	0	2	0	2	2	0	0	0	0	2	0	4	1	1	0	1	1	0	0	0	0	2	1	3	1	2	0	0	0	1	1	4	0	0	0	1	1	2	0	2	0	1	1	0	0	2	1	0	0	0	0	0	1	2	1	0	0	1	1	2	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0
"Fontane"	34	36	17	28	22	10	4	12	10	11	6	27	9	5	10	13	10	11	10	9	12	12	4	5	4	5	3	4	2	11	3	5	3	1	0	1	0	2	0	2	2	2	6	6	0	1	3	1	1	8	7	5	3	0	2	3	3	1	6	2	4	1	2	2	1	1	0	1	2	4	3	0	2	0	0	4	2	6	0	1	1	3	3	3	0	0	2	1	2	1	0	0	0	2	0	1	0	3	1	1	3	0	0	0	1	0	4	0	1	2	4	1	0	4	5	4	0	0	1	0	2	0	4	2	4	0	1	0	0	1	0	1	0	1	0	0	0	0	1	2	1	5	2	2	1	0	1	0	1	1	0	1	2	0	0	0	2	1	1	0	0	1	1	1	0	0	0	3	1	0	1	2	0	3	0	0	0	0	1	1	0	1	4	0	1	2	1	1	0	0	1	3	0	0	2	2	1	0	0	1	0
"Fontane"	35	43	16	21	10	7	16	16	11	8	5	16	6	6	20	5	7	8	10	11	11	4	5	2	8	7	5	2	10	6	3	6	3	0	4	4	6	3	7	3	5	2	4	2	1	5	6	1	0	1	5	1	2	2	2	1	6	2	5	7	3	1	2	4	0	3	4	4	3	2	4	3	4	5	1	3	0	2	9	0	2	2	1	0	1	1	0	0	0	3	3	1	0	1	1	0	2	1	0	1	0	0	2	0	1	0	4	0	0	0	2	1	0	1	2	1	4	0	2	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	2	0	1	0	0	3	1	2	0	2	0	0	1	0	0	2	2	0	2	0	0	0	1	0	0	0	1	0	1	2	0	0	0	2	0	3	0	1	1	0	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0
"Fontane"	36	49	12	21	14	12	19	26	17	12	14	17	13	14	15	10	4	2	8	10	12	3	16	6	6	6	5	9	4	6	3	7	1	0	1	4	3	3	9	6	4	1	3	1	2	5	3	0	1	4	3	1	6	2	2	2	7	1	2	2	4	3	2	6	6	1	3	4	4	0	2	2	1	3	1	0	2	1	4	0	1	5	1	1	1	1	0	1	1	0	4	5	0	0	2	3	0	1	3	0	3	2	3	0	5	1	0	1	1	1	4	0	0	1	2	1	1	1	1	2	0	2	0	0	1	3	2	3	0	0	1	1	0	2	0	2	2	0	0	1	1	0	1	1	1	2	2	1	0	0	0	1	0	2	0	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	3	1	3	1	0	0	1	1	0	0	0	0	2	0	0	0	1	0	2	0	1
"Fontane"	37	47	30	17	14	13	10	22	8	14	14	11	7	15	3	11	7	8	16	4	8	17	10	9	4	7	9	1	6	1	11	4	3	0	4	4	5	2	4	4	8	0	2	3	4	0	1	2	2	2	2	3	4	3	3	2	9	3	1	1	3	1	5	1	2	1	0	3	6	4	2	0	2	2	3	0	2	0	0	0	2	3	4	3	2	2	4	0	2	3	3	1	0	2	1	3	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	5	0	1	0	2	0	0	0	2	1	1	0	2	1	0	1	0	1	1	0	0	2	1	0	0	1	1	0	1	3	4	2	0	0	2	3	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	3	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	1
"Fontane"	38	45	17	14	12	8	3	8	9	20	9	19	10	18	10	5	7	4	6	7	8	17	1	7	1	9	7	3	10	7	4	4	7	0	0	0	0	4	1	2	6	4	6	7	3	0	0	1	3	2	4	4	3	0	1	4	2	2	3	3	1	2	2	0	2	5	3	0	2	1	0	2	1	0	3	3	0	3	1	2	2	2	3	1	2	0	1	0	4	3	1	0	2	2	0	2	4	0	0	0	4	0	1	0	4	1	1	2	1	0	0	2	0	1	1	2	0	1	2	1	1	0	0	1	0	0	4	1	0	3	0	0	3	0	1	0	0	1	0	3	3	0	1	0	0	4	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	2	1	0	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0
"Fontane"	39	40	21	25	8	19	17	8	12	11	12	7	5	8	15	4	15	9	13	2	12	6	7	5	6	4	6	5	1	6	2	2	4	0	4	1	2	4	13	3	5	1	4	3	0	2	4	4	1	2	1	2	9	2	4	3	0	4	4	2	5	0	2	0	0	2	0	4	2	1	2	1	1	2	3	4	2	0	3	0	0	6	3	5	1	0	3	2	4	2	2	2	0	1	1	1	0	0	0	1	1	0	2	0	4	1	2	0	3	1	0	2	0	0	3	0	0	1	2	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	4	0	0	1	0	2	1	0	0	1	3	1	0	3	0	0	1	0	1	1	0	0	1	1	1	0	0	1	0	0	3	0	0
"Fontane"	40	41	41	26	11	20	12	10	7	11	18	4	19	12	6	5	11	7	9	6	12	5	15	7	3	5	5	7	5	2	7	4	4	0	4	4	1	2	11	1	1	4	3	1	3	4	2	3	4	0	1	2	4	1	3	0	1	1	5	2	4	3	1	0	4	2	2	0	0	1	0	3	1	4	2	2	3	2	1	1	0	8	0	3	3	2	3	1	2	2	5	2	0	0	4	1	0	2	0	0	1	0	0	0	0	4	2	5	1	0	1	0	0	0	1	0	0	0	1	3	2	2	0	0	0	1	1	0	0	0	1	0	2	0	0	2	3	1	0	1	1	1	0	1	1	0	1	0	0	1	2	0	2	0	2	1	0	2	0	1	0	0	3	0	1	0	0	0	0	0	0	0	4	2	0	1	0	1	0	0	3	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	2	0	0	1	0
"Fontane"	41	33	18	22	12	13	16	18	12	9	17	17	6	11	15	9	8	3	6	4	13	4	5	11	6	7	7	8	7	4	5	8	4	0	6	1	2	4	2	6	4	5	8	2	1	5	1	1	4	1	3	6	3	2	4	2	2	2	1	2	3	2	3	1	5	3	0	3	1	2	0	0	0	1	0	6	1	1	3	2	3	2	0	0	0	3	1	4	4	4	0	0	2	0	1	0	0	1	2	0	0	0	2	0	1	1	0	0	1	2	4	2	0	0	1	0	0	3	2	1	1	0	1	0	1	0	1	0	0	0	1	2	0	1	0	1	1	1	1	2	0	1	0	1	1	2	1	0	0	0	2	3	1	0	0	0	1	1	0	1	0	0	1	2	0	1	1	1	1	1	0	0	0	2	0	2	0	0	1	1	3	2	0	0	1	1	2	0	0	0	0	0	2	1	0	1	0	0	0	0	0
"Fontane"	42	45	19	18	9	6	18	11	9	11	7	33	10	8	11	7	8	10	10	7	12	13	11	4	5	9	2	11	6	4	6	4	6	3	1	4	3	4	3	2	8	4	4	2	2	12	0	2	2	6	4	4	2	4	2	6	5	1	3	4	1	2	8	2	5	4	1	1	4	4	3	1	4	0	1	2	3	1	2	2	1	0	2	2	1	2	1	0	0	1	1	1	0	1	3	3	1	4	0	2	0	0	0	0	0	1	2	0	1	1	0	2	1	1	4	1	1	3	0	5	0	1	1	1	0	0	2	0	0	1	0	1	0	1	4	2	0	0	0	1	1	3	2	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	3	1	1	0	0	2	0	1	0	1	0	2	2	0	0	0	0	0	0	2	0	2	0	1	0	0	1	0	0	0
"Fontane"	43	39	20	25	19	12	6	12	7	10	13	10	12	10	23	10	10	1	3	5	4	18	2	8	4	9	3	6	11	4	7	3	4	3	7	5	2	3	1	2	9	1	3	3	6	4	1	1	2	1	4	3	1	0	0	0	3	1	3	2	1	1	0	2	4	2	1	0	6	1	2	0	3	0	0	2	2	1	1	1	1	1	1	2	1	2	0	0	5	2	0	3	1	2	2	2	1	1	2	1	2	4	3	3	2	3	2	0	0	0	0	2	3	3	1	1	2	0	2	2	1	1	0	2	1	1	4	1	1	4	0	0	0	1	3	0	1	0	0	1	1	2	0	0	1	1	1	0	0	0	1	3	3	0	1	3	0	0	0	0	1	0	1	0	1	0	0	1	2	1	0	2	3	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	1	2	0	0	0	1	0	2	2	0	0
"Fontane"	44	44	19	22	13	13	5	25	12	15	12	14	8	14	16	4	6	10	6	6	12	16	5	12	6	10	7	6	9	9	8	4	8	1	4	2	0	3	2	3	2	3	6	4	3	3	0	5	3	2	1	1	0	0	3	2	0	2	2	1	2	4	1	9	4	2	2	1	4	3	1	1	2	0	1	1	1	1	0	1	5	2	0	0	1	3	0	0	2	2	3	0	2	0	0	2	0	0	0	0	4	1	4	1	1	1	0	1	1	0	0	1	0	0	0	2	2	0	1	2	0	0	0	3	3	1	2	1	5	1	1	0	0	2	2	1	1	0	0	2	0	1	3	0	4	1	0	0	1	0	0	5	0	1	0	0	0	1	0	0	1	1	1	2	2	0	1	1	1	0	1	1	1	1	0	1	0	0	2	1	1	3	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	2	1	1	0
"Fontane"	45	48	14	27	7	9	19	17	12	11	8	21	10	10	16	7	7	7	8	10	4	10	8	7	5	10	7	4	7	2	3	5	5	0	0	0	3	6	1	2	0	1	1	3	5	1	2	2	3	1	2	7	2	2	0	3	2	2	13	2	2	3	1	1	5	3	2	1	3	2	0	0	3	0	2	1	2	2	3	2	5	1	1	0	2	0	2	1	3	1	3	2	1	1	0	2	2	0	2	1	1	0	1	0	0	0	0	1	2	3	0	4	0	0	0	0	0	2	0	0	2	0	3	0	3	0	0	0	0	0	0	3	0	1	1	2	0	0	3	4	1	2	1	2	0	0	2	0	2	0	1	2	1	0	0	0	0	1	0	3	0	0	0	1	2	1	0	0	0	0	0	1	0	2	1	0	0	2	0	0	3	1	3	2	0	0	2	1	0	0	1	1	1	0	0	0	2	1	0	1	0
"Fontane"	46	53	10	10	10	21	20	39	6	13	22	3	15	11	9	5	4	2	9	10	11	5	11	6	8	11	3	4	5	4	5	6	1	0	1	1	7	0	4	7	1	2	3	8	5	0	0	1	6	3	1	2	5	6	4	2	5	0	1	5	7	4	0	3	1	2	3	2	4	3	5	5	3	3	0	1	0	1	0	2	2	3	0	1	0	0	0	2	1	3	2	1	0	1	0	0	0	2	1	1	0	0	2	0	6	1	0	0	1	1	4	0	0	1	0	1	0	1	2	0	0	3	3	0	2	1	0	0	0	1	2	1	1	3	1	1	1	0	0	2	1	0	0	0	0	3	0	1	1	1	0	1	0	1	0	2	0	2	0	1	0	1	0	0	0	0	2	0	1	1	0	0	2	0	0	2	1	1	2	0	2	4	0	1	0	0	0	0	0	0	2	1	2	1	1	0	3	0	3	0	0
"Fontane"	47	65	11	27	19	10	30	25	7	13	18	12	14	8	9	4	8	5	8	9	8	7	6	9	7	5	8	5	7	3	8	3	4	0	0	1	7	0	1	3	5	0	2	6	1	3	1	3	1	3	2	2	1	8	3	1	2	2	6	1	1	1	1	10	4	3	4	1	2	2	1	3	1	0	3	5	3	1	1	0	2	0	1	3	1	1	2	3	2	4	1	1	1	0	3	1	0	1	0	0	3	0	0	0	0	0	1	0	1	4	1	2	0	0	1	1	0	3	2	0	0	6	1	1	2	5	0	0	0	5	0	1	1	0	0	1	1	0	1	0	1	2	1	0	1	0	3	0	0	0	0	1	3	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	1	1	0	1	1	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	3	0	0
"Fontane"	48	45	23	33	16	17	11	23	13	13	19	25	9	11	7	16	7	6	7	7	13	7	9	7	8	6	4	4	2	4	3	1	3	0	1	6	7	1	2	3	7	1	2	3	5	1	2	3	1	3	6	6	5	4	1	2	4	3	5	2	6	4	2	3	2	0	1	1	1	2	3	1	2	0	3	4	1	0	0	2	1	4	1	1	0	1	0	2	0	0	1	3	1	0	1	0	1	0	3	4	2	1	0	1	0	0	1	0	1	3	2	4	0	1	3	2	0	0	1	2	0	1	1	3	0	2	0	2	0	2	2	2	0	2	1	1	1	3	0	1	1	1	0	0	1	0	2	2	2	3	0	1	0	0	1	1	3	1	0	2	1	1	0	2	0	0	0	2	2	1	0	0	1	3	1	0	0	0	1	0	0	2	3	2	1	0	0	0	0	0	0	3	1	0	4	1	1	0	0	0	0
"Fontane"	49	58	24	25	15	13	11	7	8	5	7	19	11	16	8	6	8	6	8	4	12	5	2	4	3	8	8	4	1	5	6	5	6	1	3	2	4	4	1	1	4	0	6	3	3	0	0	3	4	3	5	3	2	6	1	7	2	7	4	4	2	2	5	2	0	1	1	1	2	3	0	3	2	1	4	3	2	2	0	1	1	0	0	2	0	1	0	1	2	2	1	1	0	2	0	2	1	1	0	3	1	0	2	0	2	0	1	1	0	0	1	3	0	0	0	1	1	0	0	1	2	1	0	3	2	0	3	1	0	0	1	1	0	1	0	0	1	0	1	0	1	2	1	3	1	0	1	1	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	1	2	0	0	2	0	1	1	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	1	1	0	0	2	1	0	0	1	0
"Fontane"	50	35	29	23	11	7	16	23	8	20	11	21	12	12	11	12	8	8	5	5	11	6	4	7	2	12	7	4	6	8	3	2	5	0	3	4	2	4	0	4	2	3	4	4	5	2	2	2	4	3	3	3	0	10	2	1	3	1	1	2	2	2	4	1	0	1	0	8	6	0	1	1	5	0	2	3	1	3	8	0	2	2	0	0	2	1	1	0	2	0	5	1	1	0	3	0	1	1	2	2	2	0	3	0	0	0	0	0	0	1	3	3	0	4	2	1	1	1	2	0	0	2	3	0	1	0	1	0	0	0	0	1	1	2	0	0	0	2	0	0	1	1	2	3	2	0	1	1	0	2	0	1	0	0	0	2	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	2	1	0	1	0	0	0	0	1	4	0	0	0	0	0	0	1	1	0	1	1	0	0	0	2	0	0	0	0
"Fontane"	51	45	17	6	16	12	28	55	6	13	20	9	10	10	11	5	4	2	5	7	13	6	13	3	6	5	10	13	7	2	5	4	0	0	1	2	11	2	2	1	1	3	0	3	6	2	7	4	0	3	3	2	8	14	1	4	8	0	3	5	3	2	0	3	3	1	8	2	0	1	0	3	2	2	2	0	2	0	4	6	3	4	1	0	1	0	2	0	1	2	9	0	1	1	11	1	0	1	3	1	0	0	4	0	2	0	1	0	1	1	9	0	0	0	1	1	2	4	1	0	1	1	5	2	1	0	1	1	0	0	0	0	2	0	0	1	1	4	0	0	4	0	2	1	1	0	1	1	1	1	0	3	0	0	0	2	0	1	0	2	0	0	0	1	0	2	0	0	1	0	0	0	0	1	1	1	2	1	0	1	3	2	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0
"Fontane"	52	55	15	15	17	18	30	19	11	12	21	14	7	5	9	3	7	3	9	8	9	2	11	6	1	5	7	12	7	2	4	1	1	8	3	2	10	4	3	4	1	1	3	4	3	8	2	1	2	4	3	7	6	7	0	2	8	1	3	3	3	0	4	2	2	0	5	2	2	2	0	2	0	1	3	0	2	0	0	1	6	2	1	3	0	0	2	2	0	1	4	0	0	3	0	1	1	2	1	2	1	0	1	1	2	0	2	1	5	5	1	2	5	0	2	1	1	1	2	0	2	3	0	2	0	0	1	2	0	1	4	0	0	4	1	0	0	0	0	3	0	1	0	2	0	1	0	0	0	0	0	1	0	3	0	2	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	2	0	0	2	0	0	3	1	0	0	0	2	2	0	0	1	2	0	1	1	0
"Fontane"	53	41	21	15	17	12	18	16	7	14	18	20	3	14	17	9	5	5	6	6	8	8	6	6	5	10	8	5	7	3	4	5	4	4	2	2	5	0	3	2	1	1	1	2	2	1	6	0	1	2	3	8	6	6	1	3	7	3	1	4	2	0	5	4	2	1	1	1	5	0	2	1	0	1	6	1	1	0	6	4	2	2	2	4	0	1	2	0	6	0	0	2	1	3	6	0	2	0	1	3	3	0	2	2	2	0	1	0	1	0	4	0	1	0	3	2	3	2	0	3	0	2	3	2	1	0	0	0	0	1	3	0	1	1	0	1	2	3	0	0	2	2	1	1	0	1	1	0	0	1	1	0	4	2	0	1	0	3	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	3	0	1	0	0	0	0	0	1	0	0	1	1	2	0	2	0	0	0	1	0	1	1	1	0	3	2	0
"Fontane"	54	39	24	19	13	10	24	10	11	9	8	12	10	7	11	10	9	6	13	5	8	12	9	3	6	4	2	4	6	5	3	1	3	6	4	1	6	2	3	1	9	3	5	4	2	5	2	1	0	4	3	2	3	10	0	3	2	4	3	1	2	1	1	1	1	0	2	2	5	3	3	2	1	1	2	4	3	2	4	1	1	1	2	2	0	1	1	0	3	0	3	2	2	1	0	0	1	2	2	2	0	0	2	2	2	0	2	1	0	1	1	1	2	1	0	0	4	1	0	1	0	2	1	4	1	1	1	2	0	0	2	1	0	0	0	0	0	0	0	0	1	0	4	3	1	1	1	1	1	2	0	2	1	1	2	1	0	1	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	3	1	0	1	1	1	0	2	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	1
"Fontane"	55	21	15	11	6	11	0	2	3	3	2	1	2	5	8	4	6	8	6	2	4	0	3	4	1	0	4	1	1	1	5	3	0	0	3	1	0	1	0	1	2	4	6	1	0	0	0	0	0	1	1	0	0	0	0	0	1	3	1	0	1	0	1	3	1	0	0	0	0	0	4	0	0	0	2	3	0	0	0	5	0	0	1	1	0	1	0	0	4	2	0	2	2	1	0	0	1	0	0	1	0	3	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0
"Fontane"	56	30	24	12	12	13	4	4	11	11	6	20	7	15	11	11	9	4	16	13	10	17	4	9	3	6	6	5	4	6	13	7	7	0	7	6	0	5	1	4	3	1	4	3	2	0	3	4	3	2	6	6	0	2	1	2	5	0	3	1	3	2	2	2	4	5	2	1	1	0	4	2	7	0	7	5	1	2	0	3	3	1	1	1	1	2	1	0	2	4	1	0	0	1	0	1	2	0	1	0	5	1	0	0	6	1	2	1	0	0	0	1	0	2	0	0	1	1	0	2	0	0	0	2	2	0	2	1	1	2	0	0	0	1	1	0	0	1	0	1	2	1	1	2	0	3	0	0	3	0	1	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	2	0	2	1	1	2	0	0	0	0	1	0	0	0	2	0	1	0	1	0	2	0	4	0	0	0	0	0	1	0	1	0	0
"Fontane"	57	52	23	27	13	14	13	7	17	10	9	18	12	10	14	7	8	4	5	8	12	14	4	10	2	5	3	6	3	7	2	13	7	1	2	4	0	2	3	3	1	3	5	3	3	6	5	6	1	2	6	4	1	1	7	3	1	1	3	3	2	5	1	2	4	5	2	1	1	2	1	1	4	3	3	2	2	3	1	2	2	2	1	0	0	0	1	1	3	0	1	0	0	6	0	1	6	0	0	1	4	4	0	0	1	7	2	0	1	0	0	1	1	0	0	0	0	2	0	0	0	1	0	1	1	2	2	1	1	4	1	1	0	1	2	1	0	0	3	1	1	0	1	0	0	1	2	1	4	1	3	2	0	1	0	0	2	0	1	3	0	1	2	1	2	2	0	0	1	2	0	1	1	0	1	2	2	0	1	3	0	0	0	0	0	0	0	1	0	0	0	3	1	0	1	0	0	0	0	1	1
"Fontane"	58	46	11	27	12	13	12	7	3	9	12	16	7	4	15	3	9	8	11	12	13	9	6	7	9	3	2	10	2	6	4	5	5	5	4	5	1	1	4	5	3	6	1	2	3	5	2	1	8	3	4	3	5	3	8	2	3	1	4	0	4	2	1	4	1	3	0	1	1	1	1	2	5	0	0	4	0	2	3	1	1	1	1	1	0	1	1	4	3	3	0	1	0	1	0	0	5	0	2	1	3	2	0	1	2	3	5	0	1	0	1	1	0	1	2	1	1	3	1	1	1	0	0	0	4	0	0	5	0	1	0	0	0	1	0	0	2	1	0	2	2	1	2	1	0	0	4	0	2	2	4	3	3	0	0	1	2	0	2	2	1	2	1	1	0	2	2	1	0	1	0	0	1	0	0	0	0	2	1	0	0	2	0	0	0	0	0	1	0	1	0	6	1	0	1	1	1	1	1	1	1
"Fontane"	59	34	23	25	10	20	11	13	9	7	4	7	5	9	7	6	15	12	10	5	7	6	8	9	5	3	9	6	4	9	13	7	4	0	0	4	4	4	4	1	4	7	1	3	3	0	8	2	8	2	1	1	3	2	7	4	0	5	1	2	1	1	0	2	0	0	1	5	0	3	4	3	5	2	0	2	1	1	2	1	2	4	1	1	1	2	2	1	0	4	4	1	1	0	1	1	1	0	0	2	4	2	1	1	1	3	1	4	2	1	3	1	0	0	3	8	2	1	3	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	3	2	0	0	1	1	2	0	2	1	1	0	0	1	0	2	0	0	0	0	0	2	1	0	0	0	1	0	1	1	1	1	3	0	0	0	0	1	0	1	0	0	2	5	1	0	1	0	4	0	2	0	0	0	2	0	0	1	0
"Fontane"	60	38	17	19	6	19	22	19	10	5	20	9	14	5	15	3	6	4	7	10	19	1	17	6	7	2	6	5	7	9	5	10	0	6	0	2	4	2	7	7	0	6	1	2	1	4	2	2	2	2	3	5	7	5	11	1	1	0	1	7	7	10	1	4	0	4	0	3	0	1	4	4	2	2	3	0	2	0	0	2	0	6	1	1	3	0	1	5	1	1	0	3	1	1	1	0	0	3	1	0	1	7	1	1	3	3	1	2	3	2	3	0	0	0	0	2	1	2	3	0	2	2	0	0	1	1	0	0	0	0	1	2	0	0	1	0	1	1	2	0	1	1	0	1	0	0	1	0	0	2	6	3	4	0	0	1	0	1	2	0	0	1	1	1	0	0	1	0	0	2	2	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	1	1
"Fontane"	61	38	17	24	17	14	16	6	12	8	9	21	8	13	18	8	15	4	4	11	12	2	5	6	9	6	6	7	3	3	3	3	1	3	3	1	3	5	2	4	4	2	3	1	2	6	7	2	3	1	5	2	0	1	3	0	1	3	3	1	4	5	4	4	2	3	0	1	6	1	1	1	4	0	2	1	2	2	3	2	2	2	2	1	1	0	0	4	0	0	0	3	0	0	2	2	0	1	3	0	2	2	0	0	2	1	0	2	1	3	1	1	1	0	1	1	0	4	1	3	1	0	1	2	0	1	0	2	0	0	0	2	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	2	2	2	2	0	2	0	1	1	2	0	0	1	0	0	0	0	1	0	1	2	0	3	0	1	0	0	0	0	0	2	1	0	0	0	0	2	1	1	1	0	2	2	0	0	0	0	0	0	2	0	2
